sector,hora,timestamp,zona,tramo,consumo_base_m3,consumo_proyectado_m3,multiplicador_llm,confianza_llm,variacion_pct,alerta,p85_historico,p15_historico,factores_activos
1 CIUDAD JARDÍN,10,2026-04-29 10:00:00,ZONA_NORTE,manana,0.1,0.1,1.0,0.85,0.0,🟢 NORMAL,46.11,23.0,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
1 CIUDAD JARDÍN,11,2026-04-29 11:00:00,ZONA_NORTE,manana,23.031,23.031,1.0,0.85,0.0,🟢 NORMAL,42.81,21.7,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
1 CIUDAD JARDÍN,12,2026-04-29 12:00:00,ZONA_NORTE,manana,0.1,0.1,1.0,0.85,0.0,🟢 NORMAL,38.515,19.02,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
1 CIUDAD JARDÍN,13,2026-04-29 13:00:00,ZONA_NORTE,manana,0.1,0.1,1.0,0.85,0.0,🟢 NORMAL,36.189,21.967,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
1 CIUDAD JARDÍN,14,2026-04-29 14:00:00,ZONA_NORTE,tarde,39.472,39.544,1.0018,0.85,0.18,🟢 NORMAL,45.236,27.459,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
1 CIUDAD JARDÍN,15,2026-04-29 15:00:00,ZONA_NORTE,tarde,26.317,26.365,1.0018,0.85,0.18,🟢 NORMAL,40.713,24.713,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
1 CIUDAD JARDÍN,16,2026-04-29 16:00:00,ZONA_NORTE,tarde,3.246,3.252,1.0018,0.85,0.18,🟢 NORMAL,31.665,19.221,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
1 CIUDAD JARDÍN,17,2026-04-29 17:00:00,ZONA_NORTE,tarde,16.061,16.09,1.0018,0.85,0.18,🟢 NORMAL,27.142,16.475,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
1 CIUDAD JARDÍN,18,2026-04-29 18:00:00,ZONA_NORTE,tarde,3.246,3.252,1.0018,0.85,0.18,🟢 NORMAL,31.665,19.221,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
1 CIUDAD JARDÍN,19,2026-04-29 19:00:00,ZONA_NORTE,tarde,26.317,26.365,1.0018,0.85,0.18,🟢 NORMAL,40.713,24.713,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
1 CIUDAD JARDÍN,20,2026-04-29 20:00:00,ZONA_NORTE,tarde,42.945,43.023,1.0018,0.85,0.18,🟢 NORMAL,49.76,30.205,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
1 CIUDAD JARDÍN,21,2026-04-29 21:00:00,ZONA_NORTE,tarde,45.561,45.644,1.0018,0.85,0.18,🟢 NORMAL,54.283,32.95,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
1 CIUDAD JARDÍN,22,2026-04-29 22:00:00,ZONA_NORTE,noche,24.592,24.623,1.0013,0.85,0.13,🟢 NORMAL,40.713,24.713,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
1 CIUDAD JARDÍN,23,2026-04-29 23:00:00,ZONA_NORTE,noche,2.739,2.743,1.0013,0.85,0.13,🟢 NORMAL,31.665,19.221,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALIPARK DL,0,2026-04-29 00:00:00,ZONA_CENTRO,noche,15.414,15.058,0.9769,0.85,-2.31,🟢 NORMAL,1.408,1.141,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,1,2026-04-29 01:00:00,ZONA_CENTRO,noche,15.463,15.106,0.9769,0.85,-2.31,🟢 NORMAL,9.55,7.6,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,2,2026-04-29 02:00:00,ZONA_CENTRO,noche,14.869,14.526,0.9769,0.85,-2.31,🟢 NORMAL,9.122,7.4,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,3,2026-04-29 03:00:00,ZONA_CENTRO,noche,14.869,14.526,0.9769,0.85,-2.31,🟢 NORMAL,8.45,7.0,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,4,2026-04-29 04:00:00,ZONA_CENTRO,noche,14.442,14.109,0.9769,0.85,-2.31,🟢 NORMAL,8.1,6.55,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,5,2026-04-29 05:00:00,ZONA_CENTRO,noche,20.972,20.487,0.9769,0.85,-2.31,🟢 NORMAL,9.5,6.15,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,6,2026-04-29 06:00:00,ZONA_CENTRO,manana,17.095,16.691,0.9764,0.85,-2.36,🟢 NORMAL,8.9,5.8,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,7,2026-04-29 07:00:00,ZONA_CENTRO,manana,18.116,17.688,0.9764,0.85,-2.36,🟢 NORMAL,10.1,7.065,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,8,2026-04-29 08:00:00,ZONA_CENTRO,manana,20.438,19.955,0.9764,0.85,-2.36,🟢 NORMAL,11.925,7.9,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,9,2026-04-29 09:00:00,ZONA_CENTRO,manana,23.402,22.85,0.9764,0.85,-2.36,🟢 NORMAL,13.45,10.6,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,10,2026-04-29 10:00:00,ZONA_CENTRO,manana,0.1,0.098,0.9764,0.85,-2.36,🟢 NORMAL,13.0,11.15,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,11,2026-04-29 11:00:00,ZONA_CENTRO,manana,18.708,18.266,0.9764,0.85,-2.36,🟢 NORMAL,12.05,10.15,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,12,2026-04-29 12:00:00,ZONA_CENTRO,manana,17.837,17.416,0.9764,0.85,-2.36,🟢 NORMAL,10.8,8.75,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,13,2026-04-29 13:00:00,ZONA_CENTRO,manana,28.42,27.749,0.9764,0.85,-2.36,🟢 NORMAL,14.081,11.41,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,14,2026-04-29 14:00:00,ZONA_CENTRO,tarde,30.129,29.613,0.9829,0.85,-1.71,🟢 NORMAL,15.489,12.55,"{'factor_calor_acumulado': 1.0, 'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,15,2026-04-29 15:00:00,ZONA_CENTRO,tarde,27.173,26.707,0.9829,0.85,-1.71,🟢 NORMAL,14.081,11.41,"{'factor_calor_acumulado': 1.0, 'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,16,2026-04-29 16:00:00,ZONA_CENTRO,tarde,18.672,18.353,0.9829,0.85,-1.71,🟢 NORMAL,12.673,10.268,"{'factor_calor_acumulado': 1.0, 'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,17,2026-04-29 17:00:00,ZONA_CENTRO,tarde,18.672,18.353,0.9829,0.85,-1.71,🟢 NORMAL,12.673,10.268,"{'factor_calor_acumulado': 1.0, 'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,18,2026-04-29 18:00:00,ZONA_CENTRO,tarde,27.173,26.707,0.9829,0.85,-1.71,🟢 NORMAL,14.081,11.41,"{'factor_calor_acumulado': 1.0, 'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,19,2026-04-29 19:00:00,ZONA_CENTRO,tarde,28.882,28.387,0.9829,0.85,-1.71,🟢 NORMAL,15.489,12.55,"{'factor_calor_acumulado': 1.0, 'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,20,2026-04-29 20:00:00,ZONA_CENTRO,tarde,19.088,18.761,0.9829,0.85,-1.71,🟢 NORMAL,12.673,10.268,"{'factor_calor_acumulado': 1.0, 'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,21,2026-04-29 21:00:00,ZONA_CENTRO,tarde,14.87,14.616,0.9829,0.85,-1.71,🟢 NORMAL,8.449,6.846,"{'factor_calor_acumulado': 1.0, 'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,22,2026-04-29 22:00:00,ZONA_CENTRO,noche,14.443,14.11,0.9769,0.85,-2.31,🟢 NORMAL,7.04,5.704,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALIPARK DL,23,2026-04-29 23:00:00,ZONA_CENTRO,noche,14.443,14.11,0.9769,0.85,-2.31,🟢 NORMAL,4.224,3.423,"{'factor_cruceros': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_zona_centro': 1.0}"
ALTOZANO,0,2026-04-29 00:00:00,ZONA_NORTE,noche,37.723,37.77,1.0013,0.85,0.13,🟢 NORMAL,37.267,34.54,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,1,2026-04-29 01:00:00,ZONA_NORTE,noche,54.203,54.271,1.0013,0.85,0.13,🟢 NORMAL,55.895,42.755,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,2,2026-04-29 02:00:00,ZONA_NORTE,noche,48.344,48.405,1.0013,0.85,0.13,🟢 NORMAL,47.755,38.407,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,3,2026-04-29 03:00:00,ZONA_NORTE,noche,46.958,47.018,1.0013,0.85,0.13,🟢 NORMAL,43.044,37.844,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,4,2026-04-29 04:00:00,ZONA_NORTE,noche,43.499,43.554,1.0013,0.85,0.13,🟢 NORMAL,41.338,36.698,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,5,2026-04-29 05:00:00,ZONA_NORTE,noche,27.392,27.427,1.0013,0.85,0.13,🟢 NORMAL,38.215,32.517,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,6,2026-04-29 06:00:00,ZONA_NORTE,manana,41.058,41.058,1.0,0.85,0.0,🟢 NORMAL,43.637,34.253,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,7,2026-04-29 07:00:00,ZONA_NORTE,manana,47.676,47.676,1.0,0.85,0.0,🟢 NORMAL,49.416,37.538,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,8,2026-04-29 08:00:00,ZONA_NORTE,manana,56.108,56.108,1.0,0.85,0.0,🟢 NORMAL,62.226,42.825,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,9,2026-04-29 09:00:00,ZONA_NORTE,manana,51.22,51.22,1.0,0.85,0.0,🟢 NORMAL,68.795,55.373,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,10,2026-04-29 10:00:00,ZONA_NORTE,manana,2.601,2.601,1.0,0.85,0.0,🟢 NORMAL,70.382,62.872,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,11,2026-04-29 11:00:00,ZONA_NORTE,manana,52.126,52.126,1.0,0.85,0.0,🟢 NORMAL,67.23,57.659,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,12,2026-04-29 12:00:00,ZONA_NORTE,manana,55.174,55.174,1.0,0.85,0.0,🟢 NORMAL,62.072,49.027,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,13,2026-04-29 13:00:00,ZONA_NORTE,manana,115.472,115.472,1.0,0.85,0.0,🟢 NORMAL,59.627,55.264,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,14,2026-04-29 14:00:00,ZONA_NORTE,tarde,62.161,62.274,1.0018,0.85,0.18,🟢 NORMAL,74.535,69.08,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
ALTOZANO,15,2026-04-29 15:00:00,ZONA_NORTE,tarde,55.492,55.593,1.0018,0.85,0.18,🟢 NORMAL,67.081,62.172,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.02, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
